participant_id,duration,energy,min_pitch,max_pitch,mean_pitch,pitch_sd,pitch_abs,pitch_quant,pitchUvsVRatio,diffPitchMaxMin,diffPitchMaxMean,diffPitchMaxMode,intensityMin,intensityMax,intensityMean,intensitySD,intensityQuant,diffIntMaxMin,diffIntMaxMean,diffIntMaxMode,avgVal1,avgBand2,jitter,shimmer,numVoiceBreaks,PercentBreaks,speakRate,numPause,maxDurPause,avgDurPause,TotDurPause:3,iInterval,MaxRising:3,MaxFalling:3
P71,39.304520833333335,0.0025860663,74.39152377765127,369.59956278407896,208.6520516217161,41.94407179365787,286.9685681916741,209.27764704878354,0.8596660573474988,295.20803900163145,160.94751115756662,160.32191573510175,34.92961569032322,65.85146524974392,51.83907989524785,6.260213857314874,47.85169570903672,30.921849559490557,14.012385354496072,17.999769541168167,698.3504709961121,680.2067311834819,0.024522,0.16123400000000002,99.7,0.42155899999999996,0.0005192723,33.0,2.3146666666666667,0.6363,20.3677,108.6,206.3482,191.0192
P72,28.745747916666666,0.0034514053588231204,93.78552042875606,324.8586863474368,210.21888179742413,31.771145367794855,253.57265850582786,208.76866869712276,0.5802197507801978,231.0731659192576,114.63980455001266,116.09001765031401,34.72822164342086,67.26433723336616,53.97636715396352,6.758169210357527,50.32544549902197,32.536115590204915,13.287970079563294,16.938891734591117,644.0458009419314,601.2213152572734,0.02188699999999999,0.161388,64.5,0.32420899999999997,0.0006892543,26.9,1.721600000000001,0.5333,14.1637,66.9,155.41570000000002,137.8562
P73,36.065691666666666,0.0034633537,72.60608019171273,359.5287533115405,184.0798074959254,40.484605840459395,247.90268743478168,180.5151701393113,0.7520262290670419,286.92267312214034,175.44894582199672,179.01358317817915,34.878244167199256,65.58353753345958,53.010341893276824,6.205137726712006,49.90485561903553,30.70529336583172,12.57319564010719,15.678681914231959,659.1516391338268,554.926008416874,0.01916099999999999,0.17048199999999997,93.2,0.38575,0.0005868526,34.6,1.687466666666667,0.5101,17.724899999999998,98.6,152.2205,171.2618
P74,28.321795833333333,0.0018099678,74.22152824861186,340.6536835892797,183.491913320352,56.52899960527052,411.5804763187696,182.166065238539,1.3445068019236464,266.432155336847,157.16177026628216,158.48761834652066,34.462010426240354,63.94967604331451,51.749237997212994,6.390492537686869,48.62917815075659,29.48766561678027,12.200438045807626,15.320497892264035,661.8670498136904,605.2995243510949,0.032234,0.19180299999999997,87.7,0.527104,0.0009522681,24.8,1.5424,0.5154,12.7606,96.3,202.43490000000003,223.35190000000003
P76,37.137602083333334,0.0029759446,70.9095045065315,346.6478779078774,160.39837066901524,42.16246531671493,260.023085757463,147.25029389755954,1.3267918274679276,275.73837340074397,186.24950723855278,199.39758401000844,34.82824123655911,66.70248328293066,52.2694574641494,6.2964810580164725,48.700689169804924,31.87424204558922,14.433025818587055,18.00179411319754,651.8001849998393,627.7624334175653,0.025718999999999992,0.186072,101.2,0.5030669999999999,0.0008805931,36.1,1.512533333333334,0.4827,17.5215,108.0,196.8953,202.4675
P77,46.49327916666667,0.01159848149729129,82.20271744457631,380.698743622988,219.78328542874587,44.90943086715877,282.96567216460676,224.4893006889249,0.9043350673869923,298.49602618220604,160.91545819838433,156.2094429382053,34.792533004363605,72.24231581173382,57.599776467075365,8.255316539115691,52.85628448294856,37.44978280821023,14.642539345868204,19.386031329191145,687.559198601283,570.1761654340976,0.020421,0.154111,103.8,0.422161,0.0004886056,40.2,3.088784375000002,0.6237,24.6098,110.2,225.17919999999998,191.4643
P78,24.892552083333335,0.002123377,76.38084896812597,342.09869807317534,187.09714110854605,35.50687688423754,194.03366142858394,185.25071178886395,1.0552520650869712,265.7178491016565,155.0015569652591,156.84798628189202,34.34960471257669,66.93629718284775,53.16068391954328,7.406333071424224,47.02672833262157,32.58669247050837,13.775613263304475,19.909568849559747,685.6094460014224,678.1223347298168,0.021224999999999987,0.169773,43.9,0.393882,0.0010332615,14.8,3.5306666666666673,0.9095000000000001,12.831299999999999,45.9,160.4264,151.0606
P79,89.12681041666667,0.01981526907010018,76.16191186247192,398.3340134506817,217.87041698401853,40.65082969407337,254.1143269083485,212.53556918138239,0.876866112466162,322.17210158938735,180.46359647154964,185.79844427047695,34.32639416367832,73.6006147324137,56.1866862101964,7.633020622964996,50.014018987493884,39.27422056882072,17.413928522183518,23.58659574342955,658.9352169953879,644.8594597536738,0.023751,0.16282,215.4,0.44742699999999996,0.0002437187,71.2,3.5226687500333336,0.7783,56.688900000000004,230.1,195.39939999999999,186.5817
P8,57.09945416666667,0.01784031870182925,72.66097825053161,361.1062215438568,126.25746733956878,53.22041198927455,279.9907414562319,107.64230681510749,1.3389613374584166,288.44524329342954,234.84875420428799,253.46391472874924,35.21631829907692,73.08194365332825,58.67592118722015,9.220917827065872,53.382552174877915,37.86562535425134,14.406022466026016,19.699391478450345,639.3463143860874,644.280844769154,0.02624299999999999,0.184854,142.2,0.552662,0.0004574742,48.7,2.2144000000000004,0.6359,30.7043,154.8,243.5531,228.67579999999998
P80,51.289249999999996,0.00868238634042821,78.73286149828928,393.7387585389958,227.04195010809445,41.10789807107479,262.8617341817365,223.75208409928968,0.6593902484772105,315.0058970360716,166.69680842681555,169.98667443952493,34.48031305095422,69.97896973216498,55.90435683040572,8.0344087846184,50.692927484332685,35.498656680703256,14.074612901380778,19.286042247453814,687.4559466465641,599.8204897643452,0.02232899999999999,0.15653,90.1,0.35395699999999997,0.0003985964,38.1,2.679122916666667,0.7281,27.634000000000004,95.6,180.3992,184.9491
P81,46.8272875,0.00831443147946917,69.31555911186551,384.695182598727,222.45608573559306,44.80777241834845,321.3458262822941,222.2161932336675,0.6247834357841249,315.37962349151513,162.23909686786664,162.47898936979217,35.309978147384776,68.32141295979851,55.744724890297434,7.120469653793577,52.415837539183244,33.01143481388827,12.576688070093232,15.905575420938892,664.7960062399391,630.8978175884406,0.02261999999999999,0.156076,111.8,0.352804,0.0004820527,46.7,1.653333333333333,0.45890000000000003,21.420099999999998,118.4,221.76069999999999,203.4599
P83,28.237252083333335,0.0036753414999999997,75.40021860514877,362.69045816060003,234.95422184722884,45.9643283225036,281.3342932019761,231.54086572619477,0.6532724430047842,287.2902395682465,127.73623631770587,131.14959244228237,34.939940011505925,67.69945403535176,54.80798508575259,7.2162961502542045,51.13042207585764,32.75951402430178,12.891468949701494,16.56903195982557,674.239230395837,591.4845507397378,0.020587,0.154412,55.6,0.333249,0.0006645619999999999,23.3,1.6170666666666658,0.5557000000000001,12.8442,60.2,168.5351,161.93540000000002
P84,57.79085416666667,0.01022307833729592,76.98637635125286,388.2296447513862,207.65959089898328,32.562342591282736,271.1284403871423,206.25873042617286,0.5196429461070046,311.2432683989376,180.5700538468871,181.97091432348893,34.051764587340365,70.07602665693332,55.6892445780126,7.37347550252597,51.70600984302538,36.02426206969701,14.386782078597292,18.370016814016214,615.2932212150256,568.1822580607663,0.02172799999999999,0.16099599999999997,125.2,0.324925,0.0002952515,51.6,2.242133333333334,0.6134999999999999,31.856900000000003,133.5,170.9243,199.06699999999998
P85,61.9328625,0.008628295252533998,70.99052289803811,352.4898011631609,113.94563010192535,37.55251016678297,257.14865090434904,101.29716299563655,0.8551772640797835,281.499278269419,238.54417106136762,251.19263816749566,35.52420757830611,68.4865150609087,55.23856855567658,6.597827202226094,52.18587509732392,32.962307482922625,13.247946505389773,16.300639963728347,603.5123244680773,491.9630848059063,0.024668999999999962,0.189789,207.9,0.46597799999999995,0.0003161625,64.4,1.5964677083666672,0.4545,29.267000000000003,220.3,242.1806,246.4043
P86,72.51455833333333,0.014890984274057259,75.90818140297162,349.43977206498414,128.87832588333686,34.6445173421964,185.88172982881864,116.7209596982444,1.1179317084234603,273.53159066166705,220.5614461858729,232.71881236742826,34.779167531148765,72.5488813750791,56.746289472500486,8.302372648423194,50.17926481279078,37.769713843652625,15.802591903180717,22.36961656228833,652.3000972402579,594.1680281860592,0.02320599999999999,0.182734,154.7,0.5163070000000001,0.00037058939999999997,54.3,3.9068187500000002,0.8699,46.0785,156.9,201.8117,203.96679999999998
P89,69.65951874999999,0.01663598277024373,74.44522781780776,353.1543257165058,137.26510994395449,26.03088213278524,141.28035483957837,129.85577511669504,0.7244297398449059,278.7090978995216,215.88921577255132,223.29855059981074,34.699076867437796,73.78698244682803,57.68184979630339,8.519856716402096,50.92198197120727,39.087905579724904,16.105132650118087,22.865000475462228,648.8371350433509,703.7254209269407,0.018662,0.172145,130.2,0.407759,0.0002727173,47.2,4.518400000000001,0.9573,44.6916,136.0,185.54829999999998,193.5701
